item_id,title,artist_name,track_name,category,tags,description
12233,item_12233,,item_12233,,25 31,item 12233 features: 25 31
12234,item_12234,,item_12234,,2 55,item 12234 features: 2 55
12235,item_12235,,item_12235,,4 227,item 12235 features: 4 227
12236,item_12236,,item_12236,,15 51 4 28 31,item 12236 features: 15 51 4 28 31
12237,item_12237,,item_12237,,69 22 4 734,item 12237 features: 69 22 4 734
12238,item_12238,,item_12238,,595,item 12238 features: 595
12239,item_12239,,item_12239,,69 1 51 4 44,item 12239 features: 69 1 51 4 44
12240,item_12240,,item_12240,,496 388 957 848,item 12240 features: 496 388 957 848
12241,item_12241,,item_12241,,21 2,item 12241 features: 21 2
12242,item_12242,,item_12242,,186 55,item 12242 features: 186 55
12243,item_12243,,item_12243,,32 4 37,item 12243 features: 32 4 37
12244,item_12244,,item_12244,,750 46 21 2 527 44 124,item 12244 features: 750 46 21 2 527 44 124
12245,item_12245,,item_12245,,228 400,item 12245 features: 228 400
12246,item_12246,,item_12246,,49 2 110 55,item 12246 features: 49 2 110 55
12247,item_12247,,item_12247,,272 2 31,item 12247 features: 272 2 31
12248,item_12248,,item_12248,,2,item 12248 features: 2
12249,item_12249,,item_12249,,186 76 113 44 102,item 12249 features: 186 76 113 44 102
12250,item_12250,,item_12250,,161 15 794 2 372 103 55 23,item 12250 features: 161 15 794 2 372 103 55 23
12251,item_12251,,item_12251,,46 25 37 65 2 288 29 526 121 149 32 88 56 318,item 12251 features: 46 25 37 65 2 288 29 526 121 149 32 88 56 318
12252,item_12252,,item_12252,,688 301 31,item 12252 features: 688 301 31
12253,item_12253,,item_12253,,51 99 31,item 12253 features: 51 99 31
12254,item_12254,,item_12254,,2 330 31,item 12254 features: 2 330 31
12255,item_12255,,item_12255,,21 34 591 31,item 12255 features: 21 34 591 31
12256,item_12256,,item_12256,,329 400,item 12256 features: 329 400
12257,item_12257,,item_12257,,69 74 22 4 175 338 5,item 12257 features: 69 74 22 4 175 338 5
12258,item_12258,,item_12258,,21 2 56 63 55,item 12258 features: 21 2 56 63 55
12259,item_12259,,item_12259,,51 44,item 12259 features: 51 44
12260,item_12260,,item_12260,,69 22 4,item 12260 features: 69 22 4
12261,item_12261,,item_12261,,298 2 373 50 4 39 37 5 31 120,item 12261 features: 298 2 373 50 4 39 37 5 31 120
12262,item_12262,,item_12262,,139,item 12262 features: 139
12263,item_12263,,item_12263,,51 55,item 12263 features: 51 55
12264,item_12264,,item_12264,,34,item 12264 features: 34
12265,item_12265,,item_12265,,58 125 4 120 7,item 12265 features: 58 125 4 120 7
12266,item_12266,,item_12266,,34 28 44 10 2 4 103 5 23 51 31 543 49,item 12266 features: 34 28 44 10 2 4 103 5 23 51 31 543 49
12267,item_12267,,item_12267,,64 31,item 12267 features: 64 31
12268,item_12268,,item_12268,,51 55,item 12268 features: 51 55
12269,item_12269,,item_12269,,710 109,item 12269 features: 710 109
12270,item_12270,,item_12270,,218 25,item 12270 features: 218 25
12271,item_12271,,item_12271,,313 4 14 345 20 55,item 12271 features: 313 4 14 345 20 55
12272,item_12272,,item_12272,,10 2 313 37 16 892 31 5,item 12272 features: 10 2 313 37 16 892 31 5
12273,item_12273,,item_12273,,58 10 49 66 2 34 173 103 31 477,item 12273 features: 58 10 49 66 2 34 173 103 31 477
12274,item_12274,,item_12274,,4 37 910 5 489,item 12274 features: 4 37 910 5 489
12275,item_12275,,item_12275,,53 2 5 31,item 12275 features: 53 2 5 31
12276,item_12276,,item_12276,,258 51 44,item 12276 features: 258 51 44
12277,item_12277,,item_12277,,21 31,item 12277 features: 21 31
12278,item_12278,,item_12278,,65 437 230 150 6 37 592 120,item 12278 features: 65 437 230 150 6 37 592 120
12279,item_12279,,item_12279,,108 2 20 5 55,item 12279 features: 108 2 20 5 55
12280,item_12280,,item_12280,,49 51 2 31,item 12280 features: 49 51 2 31
12281,item_12281,,item_12281,,4 14,item 12281 features: 4 14
12282,item_12282,,item_12282,,21 44,item 12282 features: 21 44
12283,item_12283,,item_12283,,31,item 12283 features: 31
12284,item_12284,,item_12284,,10 34,item 12284 features: 10 34
12285,item_12285,,item_12285,,69 52 22 2 4 50 85 44 5,item 12285 features: 69 52 22 2 4 50 85 44 5
12286,item_12286,,item_12286,,373 748 37 472 239,item 12286 features: 373 748 37 472 239
12287,item_12287,,item_12287,,808 51 2 39 28 44 31 5,item 12287 features: 808 51 2 39 28 44 31 5
12288,item_12288,,item_12288,,51 44,item 12288 features: 51 44
12289,item_12289,,item_12289,,161 103 55 23,item 12289 features: 161 103 55 23
12290,item_12290,,item_12290,,28 55 69 22 2 4 5 120 387 305 51 14 574 31,item 12290 features: 28 55 69 22 2 4 5 120 387 305 51 14 574 31
12291,item_12291,,item_12291,,69 77 528 22 2 4 37 31 685 102,item 12291 features: 69 77 528 22 2 4 37 31 685 102
12292,item_12292,,item_12292,,51 55,item 12292 features: 51 55
12293,item_12293,,item_12293,,201 122,item 12293 features: 201 122
12294,item_12294,,item_12294,,10 32 96 351 966 949 25 495 975 432 55 163 325,item 12294 features: 10 32 96 351 966 949 25 495 975 432 55 163 325
12295,item_12295,,item_12295,,2 39 25 4 532 5,item 12295 features: 2 39 25 4 532 5
12296,item_12296,,item_12296,,462 21 2 56 31,item 12296 features: 462 21 2 56 31
12297,item_12297,,item_12297,,25,item 12297 features: 25
12298,item_12298,,item_12298,,656,item 12298 features: 656
12299,item_12299,,item_12299,,2 51 393 5 55,item 12299 features: 2 51 393 5 55
12300,item_12300,,item_12300,,161 31,item 12300 features: 161 31
12301,item_12301,,item_12301,,10 34 4 31,item 12301 features: 10 34 4 31
12302,item_12302,,item_12302,,10 51 55,item 12302 features: 10 51 55
12303,item_12303,,item_12303,,69 22 2 4 85 31,item 12303 features: 69 22 2 4 85 31
12304,item_12304,,item_12304,,69 363 22 4 234 85 297,item 12304 features: 69 363 22 4 234 85 297
12305,item_12305,,item_12305,,58 49 2 34 5 31 10,item 12305 features: 58 49 2 34 5 31 10
12306,item_12306,,item_12306,,10 47 51 34 13 55 31 5 742,item 12306 features: 10 47 51 34 13 55 31 5 742
12307,item_12307,,item_12307,,122 2 28 31,item 12307 features: 122 2 28 31
12308,item_12308,,item_12308,,4 20 14 547 282,item 12308 features: 4 20 14 547 282
12309,item_12309,,item_12309,,29 46 21 2 133 31,item 12309 features: 29 46 21 2 133 31
12310,item_12310,,item_12310,,64 31,item 12310 features: 64 31
12311,item_12311,,item_12311,,2 264 342 277 55 535,item 12311 features: 2 264 342 277 55 535
12312,item_12312,,item_12312,,475,item 12312 features: 475
12313,item_12313,,item_12313,,46 277 535,item 12313 features: 46 277 535
12314,item_12314,,item_12314,,15 2 51 34 4 436 75 461 28 5 31,item 12314 features: 15 2 51 34 4 436 75 461 28 5 31
12315,item_12315,,item_12315,,22 4 353 279 44,item 12315 features: 22 4 353 279 44
12316,item_12316,,item_12316,,161 15 377 103 55 120 23,item 12316 features: 161 15 377 103 55 120 23
12317,item_12317,,item_12317,,58 394 49 2 31 34 25 349 173 103 10,item 12317 features: 58 394 49 2 31 34 25 349 173 103 10
12318,item_12318,,item_12318,,55,item 12318 features: 55
12319,item_12319,,item_12319,,58 53 2 51 4 253 44 28 31 120 803,item 12319 features: 58 53 2 51 4 253 44 28 31 120 803
12320,item_12320,,item_12320,,568,item 12320 features: 568
12321,item_12321,,item_12321,,4,item 12321 features: 4
12322,item_12322,,item_12322,,55,item 12322 features: 55
12323,item_12323,,item_12323,,310,item 12323 features: 310
12324,item_12324,,item_12324,,740 77 512 4 25 20 951 16 31 5,item 12324 features: 740 77 512 4 25 20 951 16 31 5
12325,item_12325,,item_12325,,21 300 31,item 12325 features: 21 300 31
12326,item_12326,,item_12326,,46 31,item 12326 features: 46 31
12327,item_12327,,item_12327,,53 2 55 5 187,item 12327 features: 53 2 55 5 187
12328,item_12328,,item_12328,,265 31,item 12328 features: 265 31
12329,item_12329,,item_12329,,22 450 234 4 85,item 12329 features: 22 450 234 4 85
12330,item_12330,,item_12330,,58 15 2 891 55,item 12330 features: 58 15 2 891 55
12331,item_12331,,item_12331,,69 24 52 22 2 50 39 847 402 85 5 55,item 12331 features: 69 24 52 22 2 50 39 847 402 85 5 55
12332,item_12332,,item_12332,,168 403 46 125 33 4 31,item 12332 features: 168 403 46 125 33 4 31
12333,item_12333,,item_12333,,2 31,item 12333 features: 2 31
12334,item_12334,,item_12334,,49 2 51 34 31 377,item 12334 features: 49 2 51 34 31 377
12335,item_12335,,item_12335,,2 28 31,item 12335 features: 2 28 31
12336,item_12336,,item_12336,,717,item 12336 features: 717
12337,item_12337,,item_12337,,51 31,item 12337 features: 51 31
12338,item_12338,,item_12338,,32 230 2 55,item 12338 features: 32 230 2 55
12339,item_12339,,item_12339,,10,item 12339 features: 10
12340,item_12340,,item_12340,,15 2 55,item 12340 features: 15 2 55
12341,item_12341,,item_12341,,298 820 465 122,item 12341 features: 298 820 465 122
12342,item_12342,,item_12342,,32 64 400 2 34 25 37 31 10,item 12342 features: 32 64 400 2 34 25 37 31 10
12343,item_12343,,item_12343,,15 51 2 4 31 5 806,item 12343 features: 15 51 2 4 31 5 806
12344,item_12344,,item_12344,,69 22 4 715 0,item 12344 features: 69 22 4 715 0
12345,item_12345,,item_12345,,10 253 296,item 12345 features: 10 253 296
12346,item_12346,,item_12346,,51 44,item 12346 features: 51 44
12347,item_12347,,item_12347,,976 31,item 12347 features: 976 31
12348,item_12348,,item_12348,,452 49 2 44,item 12348 features: 452 49 2 44
12349,item_12349,,item_12349,,15 4 532,item 12349 features: 15 4 532
12350,item_12350,,item_12350,,58 87 125 2 4 253 5 31 120,item 12350 features: 58 87 125 2 4 253 5 31 120
12351,item_12351,,item_12351,,52 458 2 4 31 120,item 12351 features: 52 458 2 4 31 120
12352,item_12352,,item_12352,,161 103 55 23,item 12352 features: 161 103 55 23
12353,item_12353,,item_12353,,741 5 44,item 12353 features: 741 5 44
12354,item_12354,,item_12354,,69 302 22 50 4 25 34 71 173 103 31 5 23,item 12354 features: 69 302 22 50 4 25 34 71 173 103 31 5 23
12355,item_12355,,item_12355,,329 400 389,item 12355 features: 329 400 389
12356,item_12356,,item_12356,,51 4 31,item 12356 features: 51 4 31
12357,item_12357,,item_12357,,2 34 527 28 31,item 12357 features: 2 34 527 28 31
12358,item_12358,,item_12358,,10 2 34 4 14 973 166 31,item 12358 features: 10 2 34 4 14 973 166 31
12359,item_12359,,item_12359,,5 337,item 12359 features: 5 337
12360,item_12360,,item_12360,,98 2 50 5 55,item 12360 features: 98 2 50 5 55
12361,item_12361,,item_12361,,4 20,item 12361 features: 4 20
12362,item_12362,,item_12362,,51 55,item 12362 features: 51 55
12363,item_12363,,item_12363,,21 34 31,item 12363 features: 21 34 31
12364,item_12364,,item_12364,,29 59 501 193 37 149 142,item 12364 features: 29 59 501 193 37 149 142
12365,item_12365,,item_12365,,15 49 2 34 39 377 31 5,item 12365 features: 15 49 2 34 39 377 31 5
12366,item_12366,,item_12366,,2 4 14 16 5 31,item 12366 features: 2 4 14 16 5 31
12367,item_12367,,item_12367,,1 15 880 51 34 2 28 31,item 12367 features: 1 15 880 51 34 2 28 31
12368,item_12368,,item_12368,,2 113 5 31,item 12368 features: 2 113 5 31
12369,item_12369,,item_12369,,160 304 17 44,item 12369 features: 160 304 17 44
12370,item_12370,,item_12370,,2 265,item 12370 features: 2 265
12371,item_12371,,item_12371,,4 20,item 12371 features: 4 20
12372,item_12372,,item_12372,,52 2 4 14 5 16 31,item 12372 features: 52 2 4 14 5 16 31
12373,item_12373,,item_12373,,668 2 55,item 12373 features: 668 2 55
12374,item_12374,,item_12374,,77 263 2 556 4 37 31 5,item 12374 features: 77 263 2 556 4 37 31 5
12375,item_12375,,item_12375,,77 519 15 2 51 5 44 55,item 12375 features: 77 519 15 2 51 5 44 55
12376,item_12376,,item_12376,,161 34 55 10,item 12376 features: 161 34 55 10
12377,item_12377,,item_12377,,351 34 25 495 432 55 505 2 377 966 31 32 49,item 12377 features: 351 34 25 495 432 55 505 2 377 966 31 32 49
12378,item_12378,,item_12378,,2 76 5 31,item 12378 features: 2 76 5 31
12379,item_12379,,item_12379,,69 153 22 4 345 335,item 12379 features: 69 153 22 4 345 335
12380,item_12380,,item_12380,,58 45 31,item 12380 features: 58 45 31
12381,item_12381,,item_12381,,51 55,item 12381 features: 51 55
12382,item_12382,,item_12382,,51 4 14 55,item 12382 features: 51 4 14 55
12383,item_12383,,item_12383,,77 91 568 2 55,item 12383 features: 77 91 568 2 55
12384,item_12384,,item_12384,,24 16 31,item 12384 features: 24 16 31
12385,item_12385,,item_12385,,4 20,item 12385 features: 4 20
12386,item_12386,,item_12386,,58 349 31 418,item 12386 features: 58 349 31 418
12387,item_12387,,item_12387,,228 400,item 12387 features: 228 400
12388,item_12388,,item_12388,,47 51 13 4 34 742 28 31 5 120,item 12388 features: 47 51 13 4 34 742 28 31 5 120
12389,item_12389,,item_12389,,69 500 51 2 4 14 55 652 72 5 31 0,item 12389 features: 69 500 51 2 4 14 55 652 72 5 31 0
12390,item_12390,,item_12390,,279 55 23,item 12390 features: 279 55 23
12391,item_12391,,item_12391,,69 153 22 2 4 34 335 31 10,item 12391 features: 69 153 22 2 4 34 335 31 10
12392,item_12392,,item_12392,,89 743 390,item 12392 features: 89 743 390
12393,item_12393,,item_12393,,51 34 31,item 12393 features: 51 34 31
12394,item_12394,,item_12394,,51 31,item 12394 features: 51 31
12395,item_12395,,item_12395,,719 22 2 113 5 31,item 12395 features: 719 22 2 113 5 31
12396,item_12396,,item_12396,,49 2 34 31,item 12396 features: 49 2 34 31
12397,item_12397,,item_12397,,21 49 2 34 173 103 31,item 12397 features: 21 49 2 34 173 103 31
12398,item_12398,,item_12398,,140,item 12398 features: 140
12399,item_12399,,item_12399,,197 54 156,item 12399 features: 197 54 156
12400,item_12400,,item_12400,,941 32 122,item 12400 features: 941 32 122
12401,item_12401,,item_12401,,250 516 2 51 5 44 31 194,item 12401 features: 250 516 2 51 5 44 31 194
12402,item_12402,,item_12402,,51 44 55,item 12402 features: 51 44 55
12403,item_12403,,item_12403,,49 2 55,item 12403 features: 49 2 55
12404,item_12404,,item_12404,,51 44,item 12404 features: 51 44
12405,item_12405,,item_12405,,186,item 12405 features: 186
12406,item_12406,,item_12406,,648 199,item 12406 features: 648 199
12407,item_12407,,item_12407,,626 217 44 128,item 12407 features: 626 217 44 128
12408,item_12408,,item_12408,,508 214,item 12408 features: 508 214
12409,item_12409,,item_12409,,565,item 12409 features: 565
12410,item_12410,,item_12410,,312 304 17 425 535,item 12410 features: 312 304 17 425 535
12411,item_12411,,item_12411,,53 2 55,item 12411 features: 53 2 55
12412,item_12412,,item_12412,,245,item 12412 features: 245
12413,item_12413,,item_12413,,267,item 12413 features: 267
12414,item_12414,,item_12414,,87,item 12414 features: 87
12415,item_12415,,item_12415,,69 548 22 4,item 12415 features: 69 548 22 4
12416,item_12416,,item_12416,,51 31,item 12416 features: 51 31
12417,item_12417,,item_12417,,58 2 347 55,item 12417 features: 58 2 347 55
12418,item_12418,,item_12418,,5 31 102,item 12418 features: 5 31 102
12419,item_12419,,item_12419,,15 2 51 34 4 294 5 55,item 12419 features: 15 2 51 34 4 294 5 55
12420,item_12420,,item_12420,,2 51 34 4 544 44 785 28 5 31 316,item 12420 features: 2 51 34 4 544 44 785 28 5 31 316
12421,item_12421,,item_12421,,51 31,item 12421 features: 51 31
12422,item_12422,,item_12422,,439,item 12422 features: 439
12423,item_12423,,item_12423,,378 488 51 2 16 55,item 12423 features: 378 488 51 2 16 55
12424,item_12424,,item_12424,,4 25 5 31,item 12424 features: 4 25 5 31
12425,item_12425,,item_12425,,4 92 20 720,item 12425 features: 4 92 20 720
12426,item_12426,,item_12426,,51 55,item 12426 features: 51 55
12427,item_12427,,item_12427,,51 4 28 55 0,item 12427 features: 51 4 28 55 0
12428,item_12428,,item_12428,,2 34 4 31,item 12428 features: 2 34 4 31
12429,item_12429,,item_12429,,51 55,item 12429 features: 51 55
12430,item_12430,,item_12430,,161 103 55,item 12430 features: 161 103 55
12431,item_12431,,item_12431,,51 44,item 12431 features: 51 44
12432,item_12432,,item_12432,,2 16,item 12432 features: 2 16
12433,item_12433,,item_12433,,69 52 22 2 34 31,item 12433 features: 69 52 22 2 34 31
12434,item_12434,,item_12434,,962 15 51 2 4 5 44 518 31,item 12434 features: 962 15 51 2 4 5 44 518 31
12435,item_12435,,item_12435,,21 31,item 12435 features: 21 31
12436,item_12436,,item_12436,,356 51 34 5 28 31,item 12436 features: 356 51 34 5 28 31
12437,item_12437,,item_12437,,51 44,item 12437 features: 51 44
12438,item_12438,,item_12438,,52 4 552 20 92 374,item 12438 features: 52 4 552 20 92 374
12439,item_12439,,item_12439,,5,item 12439 features: 5
12440,item_12440,,item_12440,,21 31,item 12440 features: 21 31
12441,item_12441,,item_12441,,51 44,item 12441 features: 51 44
12442,item_12442,,item_12442,,209 21 56 31 309,item 12442 features: 209 21 56 31 309
12443,item_12443,,item_12443,,261 15 2 51 4 55,item 12443 features: 261 15 2 51 4 55
12444,item_12444,,item_12444,,595 31,item 12444 features: 595 31
12445,item_12445,,item_12445,,2 265 55,item 12445 features: 2 265 55
12446,item_12446,,item_12446,,49 2 34 173 110 103 55,item 12446 features: 49 2 34 173 110 103 55
12447,item_12447,,item_12447,,161 21 178 33 2 55 165,item 12447 features: 161 21 178 33 2 55 165
12448,item_12448,,item_12448,,253 63 31,item 12448 features: 253 63 31
12449,item_12449,,item_12449,,44,item 12449 features: 44
12450,item_12450,,item_12450,,2 51 39 34 5 28 31 543,item 12450 features: 2 51 39 34 5 28 31 543
12451,item_12451,,item_12451,,58 32 2 51 4 650 34 5 31 8 10 102,item 12451 features: 58 32 2 51 4 650 34 5 31 8 10 102
12452,item_12452,,item_12452,,2 4 55 84 91 10,item 12452 features: 2 4 55 84 91 10
12453,item_12453,,item_12453,,31,item 12453 features: 31
12454,item_12454,,item_12454,,58 745 228 4 331 425,item 12454 features: 58 745 228 4 331 425
12455,item_12455,,item_12455,,619 380 328 427 893 569 836 61 695 93 284 813 515 485 694,item 12455 features: 619 380 328 427 893 569 836 61 695 93 284 813 515 485 694
12456,item_12456,,item_12456,,134,item 12456 features: 134
12457,item_12457,,item_12457,,527,item 12457 features: 527
12458,item_12458,,item_12458,,32 178 37,item 12458 features: 32 178 37
12459,item_12459,,item_12459,,10 394 49 2 34 173 103 55 23,item 12459 features: 10 394 49 2 34 173 103 55 23
12460,item_12460,,item_12460,,626 44,item 12460 features: 626 44
12461,item_12461,,item_12461,,161 103 55 23,item 12461 features: 161 103 55 23
12462,item_12462,,item_12462,,161 2 25 103 55 23,item 12462 features: 161 2 25 103 55 23
12463,item_12463,,item_12463,,45 15 53 2 51 55,item 12463 features: 45 15 53 2 51 55
12464,item_12464,,item_12464,,735,item 12464 features: 735
12465,item_12465,,item_12465,,10 4 31,item 12465 features: 10 4 31
12466,item_12466,,item_12466,,403 2 5 31,item 12466 features: 403 2 5 31
12467,item_12467,,item_12467,,674 32 64 2 253 97 166 265 103 31 124,item 12467 features: 674 32 64 2 253 97 166 265 103 31 124
12468,item_12468,,item_12468,,58 376,item 12468 features: 58 376
12469,item_12469,,item_12469,,51 34 31 420,item 12469 features: 51 34 31 420
12470,item_12470,,item_12470,,2 113 5 31,item 12470 features: 2 113 5 31
12471,item_12471,,item_12471,,31,item 12471 features: 31
12472,item_12472,,item_12472,,10 729 34 4 20 31,item 12472 features: 10 729 34 4 20 31
12473,item_12473,,item_12473,,221 340,item 12473 features: 221 340
12474,item_12474,,item_12474,,401 225 148,item 12474 features: 401 225 148
12475,item_12475,,item_12475,,58 10 51 31 34 28 5 55,item 12475 features: 58 10 51 31 34 28 5 55
12476,item_12476,,item_12476,,51 55,item 12476 features: 51 55
12477,item_12477,,item_12477,,15 34 4 31,item 12477 features: 15 34 4 31
12478,item_12478,,item_12478,,51 55,item 12478 features: 51 55
12479,item_12479,,item_12479,,4 54,item 12479 features: 4 54
12480,item_12480,,item_12480,,10 2 34 25 55,item 12480 features: 10 2 34 25 55
12481,item_12481,,item_12481,,58 125 34 10 2 4 349 796 173 103 120 896 31 7 394 49,item 12481 features: 58 125 34 10 2 4 349 796 173 103 120 896 31 7 394 49
12482,item_12482,,item_12482,,2 25 55 124,item 12482 features: 2 25 55 124
12483,item_12483,,item_12483,,51 55,item 12483 features: 51 55
12484,item_12484,,item_12484,,21 56 31,item 12484 features: 21 56 31
12485,item_12485,,item_12485,,16 5 31,item 12485 features: 16 5 31
12486,item_12486,,item_12486,,2 31,item 12486 features: 2 31
12487,item_12487,,item_12487,,10 32 2 4 16 5 31 0,item 12487 features: 10 32 2 4 16 5 31 0
12488,item_12488,,item_12488,,4 20 139,item 12488 features: 4 20 139
12489,item_12489,,item_12489,,453 406 2 197 4 31 165 156,item 12489 features: 453 406 2 197 4 31 165 156
12490,item_12490,,item_12490,,432,item 12490 features: 432
12491,item_12491,,item_12491,,84 212,item 12491 features: 84 212
12492,item_12492,,item_12492,,53 2 55,item 12492 features: 53 2 55
12493,item_12493,,item_12493,,76 5,item 12493 features: 76 5
12494,item_12494,,item_12494,,252 870,item 12494 features: 252 870
12495,item_12495,,item_12495,,218 4 85,item 12495 features: 218 4 85
12496,item_12496,,item_12496,,2 25,item 12496 features: 2 25
12497,item_12497,,item_12497,,323,item 12497 features: 323
12498,item_12498,,item_12498,,55,item 12498 features: 55
12499,item_12499,,item_12499,,64 31,item 12499 features: 64 31
12500,item_12500,,item_12500,,298 52 22 2 50 4 234 85 5,item 12500 features: 298 52 22 2 50 4 234 85 5
12501,item_12501,,item_12501,,31,item 12501 features: 31
12502,item_12502,,item_12502,,25 31,item 12502 features: 25 31
12503,item_12503,,item_12503,,45 46 2,item 12503 features: 45 46 2
12504,item_12504,,item_12504,,34 5 28,item 12504 features: 34 5 28
12505,item_12505,,item_12505,,10 34,item 12505 features: 10 34
12506,item_12506,,item_12506,,51 34 31 10,item 12506 features: 51 34 31 10
12507,item_12507,,item_12507,,55,item 12507 features: 55
12508,item_12508,,item_12508,,186 31,item 12508 features: 186 31
12509,item_12509,,item_12509,,69 52 22 2 50 39 234 4 402 85 44 5 847,item 12509 features: 69 52 22 2 50 39 234 4 402 85 44 5 847
12510,item_12510,,item_12510,,58 125 126 34 25 74 15 33 483 3 4 177 51 546 650 910 31 32,item 12510 features: 58 125 126 34 25 74 15 33 483 3 4 177 51 546 650 910 31 32
12511,item_12511,,item_12511,,51 2 31,item 12511 features: 51 2 31
12512,item_12512,,item_12512,,22 2 50 25 5 31,item 12512 features: 22 2 50 25 5 31
12513,item_12513,,item_12513,,2 34 265 55,item 12513 features: 2 34 265 55
12514,item_12514,,item_12514,,21 31,item 12514 features: 21 31
12515,item_12515,,item_12515,,15 2 34 517 831 44 103 23,item 12515 features: 15 2 34 517 831 44 103 23
12516,item_12516,,item_12516,,25 5 376,item 12516 features: 25 5 376
12517,item_12517,,item_12517,,42,item 12517 features: 42
12518,item_12518,,item_12518,,2 28 31,item 12518 features: 2 28 31
12519,item_12519,,item_12519,,55,item 12519 features: 55
12520,item_12520,,item_12520,,2,item 12520 features: 2
12521,item_12521,,item_12521,,31,item 12521 features: 31
12522,item_12522,,item_12522,,22 2 50 34 5 55 10 777,item 12522 features: 22 2 50 34 5 55 10 777
12523,item_12523,,item_12523,,69 22 2 50 4 39 55 847 5,item 12523 features: 69 22 2 50 4 39 55 847 5
12524,item_12524,,item_12524,,740 119 65 447 32 188 37 71 309,item 12524 features: 740 119 65 447 32 188 37 71 309
12525,item_12525,,item_12525,,21 2 34 31,item 12525 features: 21 2 34 31
12526,item_12526,,item_12526,,21 49 2 34 498 37 173 72 103 31 472,item 12526 features: 21 49 2 34 498 37 173 72 103 31 472
12527,item_12527,,item_12527,,10 123 4,item 12527 features: 10 123 4
12528,item_12528,,item_12528,,55,item 12528 features: 55
12529,item_12529,,item_12529,,829 51 44,item 12529 features: 829 51 44
12530,item_12530,,item_12530,,871 755,item 12530 features: 871 755
12531,item_12531,,item_12531,,55,item 12531 features: 55
12532,item_12532,,item_12532,,10 46 34 25 4 5 31,item 12532 features: 10 46 34 25 4 5 31
12533,item_12533,,item_12533,,182 2 31,item 12533 features: 182 2 31
12534,item_12534,,item_12534,,51 55,item 12534 features: 51 55
12535,item_12535,,item_12535,,146 452 49 2 294 5 28 55,item 12535 features: 146 452 49 2 294 5 28 55
12536,item_12536,,item_12536,,51 207 110 31,item 12536 features: 51 207 110 31
12537,item_12537,,item_12537,,329 228 400 165 37 389 149 425,item 12537 features: 329 228 400 165 37 389 149 425
12538,item_12538,,item_12538,,21 2 34 55,item 12538 features: 21 2 34 55
12539,item_12539,,item_12539,,549 49 51 2 34 4 14 173 5 103 31,item 12539 features: 549 49 51 2 34 4 14 173 5 103 31
12540,item_12540,,item_12540,,2 81 55,item 12540 features: 2 81 55
12541,item_12541,,item_12541,,161 103 55 23,item 12541 features: 161 103 55 23
12542,item_12542,,item_12542,,34 13 31 409,item 12542 features: 34 13 31 409
12543,item_12543,,item_12543,,4 14 166,item 12543 features: 4 14 166
12544,item_12544,,item_12544,,2 315 13 31,item 12544 features: 2 315 13 31
12545,item_12545,,item_12545,,303 57 4 20 37,item 12545 features: 303 57 4 20 37
12546,item_12546,,item_12546,,69 22 2 50 4 31 5 715,item 12546 features: 69 22 2 50 4 31 5 715
12547,item_12547,,item_12547,,24 51 50 39 2 5 28 55,item 12547 features: 24 51 50 39 2 5 28 55
12548,item_12548,,item_12548,,666,item 12548 features: 666
12549,item_12549,,item_12549,,58 32 512 2 4 37 8 44 5 102,item 12549 features: 58 32 512 2 4 37 8 44 5 102
12550,item_12550,,item_12550,,170 276 2 55,item 12550 features: 170 276 2 55
12551,item_12551,,item_12551,,31,item 12551 features: 31
12552,item_12552,,item_12552,,69 2 76 4 345 5 31 0 852,item 12552 features: 69 2 76 4 345 5 31 0 852
12553,item_12553,,item_12553,,46 854 31 5 212,item 12553 features: 46 854 31 5 212
12554,item_12554,,item_12554,,58 108 2 4 20 16 44 5,item 12554 features: 58 108 2 4 20 16 44 5
12555,item_12555,,item_12555,,32 64 124 31 253 97 37 629 691 243,item 12555 features: 32 64 124 31 253 97 37 629 691 243
12556,item_12556,,item_12556,,439 37 31 10,item 12556 features: 439 37 31 10
12557,item_12557,,item_12557,,51 55,item 12557 features: 51 55
12558,item_12558,,item_12558,,462 2 34 37 31,item 12558 features: 462 2 34 37 31
12559,item_12559,,item_12559,,15 49 2 51 377 509 44 5 31,item 12559 features: 15 49 2 51 377 509 44 5 31
12560,item_12560,,item_12560,,750 32 6 424 193 37 100,item 12560 features: 750 32 6 424 193 37 100
12561,item_12561,,item_12561,,4 14 478,item 12561 features: 4 14 478
12562,item_12562,,item_12562,,46 23,item 12562 features: 46 23
12563,item_12563,,item_12563,,942 4 34,item 12563 features: 942 4 34
12564,item_12564,,item_12564,,32 653 264 597 280,item 12564 features: 32 653 264 597 280
12565,item_12565,,item_12565,,55,item 12565 features: 55
12566,item_12566,,item_12566,,10 2 34 55,item 12566 features: 10 2 34 55
12567,item_12567,,item_12567,,108 2 16 44,item 12567 features: 108 2 16 44
12568,item_12568,,item_12568,,69 22 4 601,item 12568 features: 69 22 4 601
12569,item_12569,,item_12569,,1 15 217 594 51 4 20 92 44,item 12569 features: 1 15 217 594 51 4 20 92 44
12570,item_12570,,item_12570,,186 2 31,item 12570 features: 186 2 31
12571,item_12571,,item_12571,,15 49 2 51 4 34 377 28 44 31,item 12571 features: 15 49 2 51 4 34 377 28 44 31
12572,item_12572,,item_12572,,2 50 5 16 31,item 12572 features: 2 50 5 16 31
12573,item_12573,,item_12573,,10 551 512 34 4 973 527 166 31,item 12573 features: 10 551 512 34 4 973 527 166 31
